SEQC_NB001	SEQC_NB002	SEQC_NB003	SEQC_NB004	SEQC_NB005	SEQC_NB006
UKv4_A_23_P74269	0.9109416	0.974573443	0.848860114	0.776924724	0.974726695
UKv4_A_24_P193943	-0.204181064	0.056313921	-0.349238447	-0.179017309	-0.010683321
UKv4_A_23_P98261	0.629364338	0.564025222	0.676700304	0.671210907	0.756139481
UKv4_A_23_P312383	-1.338480386	-0.848944907	-1.10239583	-1.534925006	-1.08034663
UKv4_A_23_P8913	0.014432837	0.483626195	-0.042025117	0.111620392	0.027908222
UKv4_A_23_P152583	1.124122115	0.334118218	0.883960657	0.598325598	0.688088744
UKv4_A_24_P257478	-1.732241098	0.113790672	-1.226417751	-1.080445949	-0.848797371
UKv4_A_23_P206819	-0.945358897	-0.719280093	-1.077658304	-0.790410606	-0.755411728
UKv4_A_23_P75630	-0.97284544	-0.288204461	-0.878420931	-0.404600353	-0.595153717
UKv4_A_23_P16683	1.166949984	1.188742765	1.310515837	1.180805715	1.317042521
UKv4_A_23_P376372	-1.860085484	-1.583826223	-2.235976248	-1.747557355	-1.681903358
UKv4_A_23_P100963	0.10775924	0.04741871	-0.235579544	-0.058545723	-0.106425699
UKv4_A_23_P303072	0.133328117	0.015943346	-0.088491551	0.057408178	0.052948536
UKv4_A_23_P138805	0.510149447	0.278009961	0.480137259	0.641093011	0.498960723
UKv4_A_23_P146209	0.45837247	0.352250764	0.244462179	0.610372756	0.604424635
UKv4_A_23_P111929	-0.355996274	-0.543770729	-0.586584982	-0.298585358	-0.321772403
UKv4_A_23_P21758	0.446546865	-0.313521601	-1.589457661	-0.172090193	-0.212184203
UKv4_A_23_P148609	-1.029416581	-0.525296059	-0.71695843	-0.719031192	-0.364782825
UKv4_A_23_P30655	1.165032318	1.242798281	0.960178981	1.190443441	1.146473792
UKv4_A_32_P61657	0.27970994	0.006363888	0.227747634	0.409787566	0.277722181
UKv4_A_23_P12113	0.17391871	0.402542921	0.126123203	0.308892613	0.502201234
UKv4_A_23_P26439	-0.026157756	0.165793447	-0.110220459	-0.101011957	0.14957469
UKv4_A_23_P399681	-0.875364095	0.013206358	-0.712612648	-0.513627138	-0.410149983
UKv4_A_23_P31161	-1.918893902	-0.73741264	-1.447049741	-0.927748214	-0.876194421
UKv4_A_23_P215778	0.230809462	0.232507533	0.213707417	0.290520696	0.235595535
UKv4_A_23_P74688	0.024979999	-0.043586146	-0.260651361	-0.157332423	0.060607927
UKv4_A_23_P108342	0.100088576	0.075472838	-0.116906277	0.175470332	-0.021288631
UKv4_A_24_P370472	1.546328202	1.239719169	0.371492718	1.236222644	0.872797886
UKv4_A_32_P26103	-0.521235144	-1.040534077	-1.191985789	-0.360327045	-0.427236315
UKv4_A_32_P140030	1.519480881	0.676241736	-0.214184927	0.214623597	-0.183608786
UKv4_A_24_P353103	-0.517719423	-0.154776289	-0.461894478	-0.28924881	-0.274048509
UKv4_A_23_P79703	1.378532444	1.319091825	1.149053336	1.32446808	1.326174871
UKv4_A_23_P60283	0.806748424	0.872620635	0.732861174	0.909744647	0.742588252
UKv4_A_23_P136589	-1.860085484	-1.493163491	-2.235976248	-1.747557355	-1.880163729
UKv4_A_23_P4572	2.025105431	1.777879463	1.482675647	1.866590216	2.11538666
UKv4_A_23_P253677	0.220901522	0.051524192	0.035864662	0.1673385	0.32927577
UKv4_A_23_P46549	-1.874148367	-1.934160705	-1.880625029	-1.698465183	-1.394676223
UKv4_A_23_P132486	0.674109873	0.585921127	0.623882343	0.724820763	0.846873796
UKv4_A_23_P126075	-0.917233132	-0.886578494	-0.0059217	-0.726861845	-0.044266802
UKv4_A_23_P161481	-0.128433265	0.024838558	0.080659641	0.178482122	0.390845484
UKv4_A_23_P54728	0.839987965	0.878778858	0.606833507	1.049491686	1.10346337
UKv4_A_23_P213298	-1.023343973	-0.956713815	-0.906167075	-0.59464428	-0.197160015
UKv4_A_23_P62588	-0.773727807	-1.095958086	-1.583774716	-1.025932556	-0.930104744
UKv4_A_23_P4696	-0.249246211	-0.011426535	-0.300766268	-0.232627165	-0.168290005
UKv4_A_23_P112652	0.726526072	0.694374282	0.981907889	0.963053323	0.965888937
UKv4_A_23_P68234	-0.798018241	-0.203699952	-0.757741919	-0.816914355	-0.66732874
UKv4_A_23_P374844	1.74384778	0.518864917	1.968400315	2.597852741	2.516326281
UKv4_A_23_P159316	-0.68519557	-0.474661778	-1.245472332	-1.088276602	-0.96604496
UKv4_A_23_P14035	-0.938966677	-0.490057336	-1.220066224	-1.159656016	-1.144567672
UKv4_A_23_P346884	-0.764459089	-0.338496618	-0.694895231	-0.59163249	-0.599278004
UKv4_A_23_P315789	0.714380855	0.501758742	0.342743701	0.428761841	0.416769574
UKv4_A_23_P122674	0.772550051	1.00639093	0.915049711	0.882036182	1.079306831
UKv4_A_23_P6130	-1.46216983	-0.590983774	-1.033197615	-0.675661421	-0.713579674
UKv4_A_23_P256312	0.517180888	-0.093194056	-0.410747972	-0.047402102	-0.13853622
UKv4_A_24_P902052	0.706710192	0.785037014	1.331910454	0.860351297	1.104052554
UKv4_A_24_P75920	-0.460828671	-0.805153096	-0.975699581	-0.706080496	-0.577183609
UKv4_A_23_P114353	0.774787328	0.898964146	0.707789357	-0.137755791	0.658924143
UKv4_A_23_P30200	-0.144733424	-0.116458455	-0.340546884	0.128486414	-0.19951675
UKv4_A_23_P360924	-1.358296266	-1.651908803	-1.359465527	-1.251515601	-0.983720476
UKv4_A_23_P42855	-1.1348882	-1.465451486	-1.326036437	-1.2400708	-1.169607986
UKv4_A_23_P13195	-1.903552576	-0.884183629	-1.233103569	-1.163571343	-1.053244172
UKv4_A_23_P135164	-0.44069318	-0.494847066	-0.125932131	0.299556065	0.169606942
UKv4_A_24_P478726	0.59708363	0.527760129	0.571732963	0.630551747	0.669529452
UKv4_A_23_P55961	-1.058501179	-0.73741264	-1.203351679	-1.107853235	-1.092719492
UKv4_A_23_P137586	0.52421233	0.570525569	0.376172791	0.303471392	0.644194546
UKv4_A_23_P81590	-0.472973888	-0.172908835	-1.533631082	-1.132248731	-0.346518125
UKv4_A_23_P300245	-1.918893902	-1.194147536	-2.235976248	-1.752677397	-1.891947406
UKv4_A_23_P433132	-0.112772328	-0.709358511	-0.429802553	-0.279611083	-0.093758246
UKv4_A_23_P41314	-0.895499586	-0.147591695	-0.697903849	-0.339244518	-0.482619598
UKv4_A_23_P66798	2.697247294	2.127871821	0.24847367	0.129691129	0.085353649
UKv4_A_23_P350107	0.877702059	0.263640773	0.063276515	0.388102681	0.470679897
UKv4_A_23_P71908	0.482023682	0.30024799	0.3795157	0.694702866	0.350191797
UKv4_A_23_P210608	0.670594152	0.542813564	0.181949782	0.616697515	0.578205953
UKv4_A_23_P93898	-0.208655618	-0.523243318	-0.79183959	-0.66722841	-0.758652239
UKv4_A_24_P364087	1.21840735	1.07926324	1.085538066	1.261822856	1.195081461
UKv4_A_23_P334218	0.984771733	0.746034933	0.662994377	0.664886149	0.888116667
UKv4_A_23_P405815	-0.401381031	-0.808232208	-1.30831902	-0.812095492	-0.427825499
UKv4_A_23_P3934	-0.429187185	-0.921475092	-1.253495313	-1.238564905	-1.191702381
UKv4_A_23_P11286	1.228954512	1.340303484	0.923072692	1.244354476	1.122906437
UKv4_A_23_P101073	-0.545205966	-0.42915935	-0.509698076	-0.485015137	-0.510016648
UKv4_A_23_P331063	-1.44874617	-1.954345992	-1.642609913	-1.693947499	-1.603247312
UKv4_A_32_P219279	0.397326776	0.157240359	-0.054059589	-0.058846902	-0.098766309
UKv4_A_24_P176044	0.648540996	1.011864907	0.627893833	0.913659973	0.862192577
UKv4_A_23_P115608	0.685935479	1.064551928	0.855545932	1.011241958	0.884286972
UKv4_A_24_P87763	2.201530684	2.21237633	2.56912105	2.295469061	2.332206323
UKv4_A_23_P252145	0.218025023	-0.102431391	-0.273020124	-0.05643747	0.188460826
UKv4_A_23_P320846	-1.913780127	-1.957767228	-2.235976248	-1.722258322	-1.880163729
UKv4_A_23_P394809	-0.568217956	-0.258781838	-0.579564873	-0.335329191	-0.710633754
UKv4_A_23_P77797	0.123420177	0.63484479	0.390547299	0.470625717	0.458012444
UKv4_A_23_P140848	0.3193417	0.414859368	0.290260031	0.304977287	0.499844499
UKv4_A_32_P78936	0.558730314	0.772036321	0.594464744	1.399461643	0.360502514
UKv4_A_32_P80816	-1.913780127	-1.495900479	-2.235976248	-1.763218661	-1.891947406
UKv4_A_32_P203404	-1.908666351	-1.449029557	-2.130674617	-1.155439511	-1.891947406
UKv4_A_24_P309095	-0.410649749	-0.616985162	-1.855887503	-0.167271329	-1.217331879
UKv4_A_24_P41882	-0.65227564	-0.358681906	-0.733672975	-0.072098777	-0.175654804
UKv4_A_23_P24318	-0.006981098	0.046050216	-0.314472195	0.004701859	-0.119682336
UKv4_A_23_P149189	-1.36277082	-0.68198863	-1.260849713	-0.947927205	-1.242372194
UKv4_A_23_P77562	0.679223649	0.735086981	0.580758817	0.674825055	0.782063571
UKv4_A_23_P376759	0.619456398	0.316327795	0.232761998	0.456470306	0.404396713
UKv4_A_23_P167040	0.48138446	0.094289632	0.555018419	0.646815411	0.992402211
UKv4_A_23_P52986	0.966553908	1.016312512	1.399771506	1.177793925	1.669963657
UKv4_A_23_P210361	-0.532741138	-0.147249572	-0.697235267	-0.384722541	-0.292018617
UKv4_A_23_P98686	0.821130918	0.289300037	-0.593270799	0.037229187	0.010232706
UKv4_A_24_P175612	-0.507172261	-0.765466768	-0.606642435	-0.736800751	-0.296732088
UKv4_A_23_P113204	1.230872178	1.438492933	1.5247963	1.435301939	1.259891686
UKv4_A_23_P421423	1.194116916	0.924281286	0.747235682	1.055816444	1.079306831
UKv4_A_23_P13364	1.33091041	1.157951649	0.989262289	1.23742736	1.209221874
UKv4_A_23_P17316	-0.635336259	-0.555745052	-0.783148027	-0.688913295	-0.519738182
UKv4_A_24_P403561	-0.688072068	-0.888973358	-0.575887673	-0.449777198	-0.115852641
UKv4_A_23_P306352	-0.541370634	-0.296415425	-0.856692023	-0.472064441	-0.591913205
UKv4_A_23_P41847	-1.903552576	-2.145935162	-2.235976248	-1.707801731	-1.868969235
UKv4_A_23_P46441	-1.908666351	-0.858866489	-1.246809496	-0.931663541	-0.938942502
UKv4_A_24_P14902	-1.913780127	-1.428502146	-2.105268509	-1.722258322	-1.704292345
UKv4_A_24_P66780	-1.913780127	-1.272835945	-1.97088357	-1.191580987	-1.227348005
UKv4_A_32_P96719	0.334043804	0.123712254	-0.15936122	0.195649323	0.292157186
UKv4_A_23_P33914	0.098490521	-0.259808209	-0.716289848	-0.375687173	-0.370969255
UKv4_A_23_P16615	2.22965645	2.145662244	2.175326378	2.082836712	2.136302687
UKv4_A_23_P67529	0.038084049	0.079920444	-0.407405063	-0.020898353	0.201128279
UKv4_A_23_P153745	1.696225746	1.541472112	1.131001628	1.591011464	1.67497172
UKv4_A_23_P397468	-1.779863132	-0.442160044	-1.199340189	-0.598559606	-0.726247127
UKv4_A_23_P64499	0.780859936	0.636555408	0.627559542	0.583567828	0.623867703
UKv4_A_23_P381478	-1.833238163	-0.940291886	-1.477135921	-1.246696737	-1.323974159
UKv4_A_23_P137797	0.434401648	0.28861579	-0.354587102	0.622419915	0.101261613
UKv4_A_23_P333029	-0.730260716	-1.135644414	-0.117240568	0.238416735	-0.802841029
UKv4_A_24_P27513	0.546585097	1.155556784	-0.713615521	0.718194825	0.068561909
UKv4_A_23_P78248	-0.423753799	-0.609116321	-0.722975666	-0.945517773	-0.948958628
UKv4_A_32_P16422	-0.277052365	-0.418553521	-0.594273672	-0.461824356	-0.3839313
UKv4_A_23_P131024	-0.876003317	-1.22083317	-2.105268509	-1.698465183	-1.858069334
UKv4_A_23_P384761	-1.8984388	-2.126091998	-1.122453283	-1.698465183	-1.134256954
UKv4_A_23_P166910	0.829121192	0.872962758	0.752250046	1.070875393	0.89312473
UKv4_A_23_P147450	1.279772656	1.41967614	1.426180486	1.339527029	1.494386865
UKv4_A_23_P339652	-1.231410712	-0.093536179	-0.840311769	-0.781375237	-0.733317333
UKv4_A_23_P166109	1.233748676	1.189769136	1.242989077	1.413617054	1.511178605
UKv4_A_23_P327499	-1.918893902	-1.636855368	-2.235976248	-1.752677397	-1.826547997
UKv4_A_24_P143440	1.197632637	1.550367323	1.194851188	1.349767113	1.221005551
UKv4_A_23_P328600	0.367602956	0.007732382	-0.37263881	0.296845455	0.173142045
UKv4_A_23_P50897	1.173022593	1.035471429	1.182148134	1.166650303	1.248991785
UKv4_A_23_P98115	-0.045654025	0.001916282	-0.125932131	-0.106132	-0.159157656
UKv4_A_23_P110661	1.278813823	0.979021049	1.190505406	1.26362993	1.236618924
UKv4_A_23_P89334	-0.892303476	-1.059692994	-1.107744484	-1.129839299	-0.889156466
UKv4_A_23_P206830	0.86491762	0.961230626	0.837494223	0.989557072	1.184770743
UKv4_A_24_P74932	0.465084301	0.036812881	-0.080468569	0.381175565	0.316902908
UKv4_A_23_P42397	-0.352160942	-0.591668021	-0.5822392	0.558268795	0.235595535
UKv4_A_23_P32913	0.647262552	0.820275737	0.599813398	0.683860424	0.697515686
UKv4_A_23_P9152	0.953449858	0.95678302	1.114955665	1.08021194	0.864549312
UKv4_A_24_P42681	1.140102663	1.30882812	1.060466249	1.163036156	1.145590016
UKv4_A_23_P395001	-1.8984388	-1.776441763	-2.235976248	-1.757797439	-1.858069334
UKv4_A_23_P214111	-1.001930038	-0.531112159	-0.854686278	-0.547359182	-0.670274659
UKv4_A_23_P259393	0.441433089	0.342671306	0.126791784	0.528753257	0.338408119
UKv4_A_23_P373521	2.0679333	2.066973835	1.649486803	1.646428393	1.705609281
UKv4_A_23_P137423	0.232407517	0.542813564	-0.009264609	0.191432817	0.112456107
UKv4_A_23_P77776	2.091264901	1.963652533	1.945668534	1.925922472	2.001674174
UKv4_A_32_P230828	1.376295168	0.975941937	1.805266359	1.614804602	1.504108399
UKv4_A_23_P55448	-1.000012372	-1.092194728	-1.538645445	-1.689429814	-1.203191466
UKv4_A_23_P125588	-1.74630398	-1.423712416	-1.603497879	-1.693947499	-1.387311425
UKv4_A_23_P143414	1.508614108	1.63076635	1.411805978	1.456685646	1.484370739
UKv4_A_23_P253982	-0.254040375	-0.499978918	-0.502009386	-0.07390585	-1.012590486
UKv4_A_32_P41553	-0.175735688	0.222928075	0.077316732	-0.016079489	0.213795732
UKv4_A_24_P316257	-0.178612187	-0.383314799	-0.65344316	-0.398275595	-0.063120685
UKv4_A_23_P24796	1.184848198	1.048814246	0.912709674	0.998291262	0.944089134
UKv4_A_23_P112275	-1.799679012	-1.110669398	-0.739021629	-0.430802923	-0.26491616
UKv4_A_23_P46351	0.084427639	0.259535291	-0.105540386	-0.057642186	-0.007148218
UKv4_A_23_P22460	0.374954008	0.391937092	0.012130008	0.160110205	0.259162889
UKv4_A_23_P423480	-0.28536225	-0.373393217	-0.336869684	-0.273286325	-0.093758246
UKv4_A_23_P347777	-1.116031153	-1.39394767	-0.442839897	-0.855164084	-1.511923812
UKv4_A_23_P388124	-0.885272035	-1.02821763	-1.107744484	-0.557298088	-0.974293534
UKv4_A_23_P160869	0.233685961	0.186320858	0.002435572	0.128486414	0.183452763
UKv4_A_23_P27107	-0.900613361	-0.187278023	-0.758744792	-0.409419217	-0.437547032
UKv4_A_23_P120513	0.57055592	0.843882259	0.86992044	0.806741441	0.823011849
UKv4_A_23_P24444	0.795562041	1.171978713	1.334250491	1.405485222	1.596610266
UKv4_A_23_P144877	1.056684201	1.206875312	0.878946294	1.081717835	1.017737117
UKv4_A_23_P156185	0.514943612	0.518522794	0.208693053	0.450145547	0.187282458
UKv4_A_23_P141656	0.738032066	0.682399959	0.623548052	0.75463748	0.74848009
UKv4_A_23_P315571	1.225438791	1.337908619	0.67168594	1.395245137	1.526497386
UKv4_A_23_P133854	-0.507172261	-0.581404316	-1.21471757	-0.964492048	-0.876194421
UKv4_A_23_P207850	-0.850114829	-0.70148967	-0.739021629	-0.701261633	-0.726247127
UKv4_A_23_P257936	-1.8984388	-1.934160705	-2.081533856	-1.232240147	-1.568780055
UKv4_A_23_P346384	-0.853630549	-0.579351575	-0.613996835	-0.51603657	-0.319121075
UKv4_A_23_P307382	-0.542649078	-0.158197524	-0.560176001	-0.544046214	-0.34121547
UKv4_A_23_P43255	1.226397624	0.992021742	1.018679887	1.238330897	1.079896015
UKv4_A_23_P152344	0.184785483	0.315985671	0.102054258	0.098669696	0.210849812
UKv4_A_23_P371107	0.80195426	1.264009939	1.059797667	1.340129387	1.278450978
UKv4_A_23_P113553	-0.660905136	0.027233422	-1.125461901	-1.063881106	-0.852921658
UKv4_A_23_P142294	0.501519951	0.067946121	0.21504458	0.580556039	0.684553641
UKv4_A_23_P96501	-1.918893902	-1.508216925	-2.235976248	-1.752677397	-1.891947406
UKv4_A_23_P3584	0.361849958	0.576341668	0.217050326	0.51610374	0.416474982
UKv4_A_23_P348146	0.671233374	0.849356236	0.613853616	0.554654648	0.550808903
UKv4_A_24_P286868	-0.143774592	0.172635917	0.264519632	0.326963351	0.347835061
UKv4_A_23_P144257	0.992762007	1.093632427	1.042748832	1.233210854	1.19036799
UKv4_A_23_P84892	-0.316364514	0.069998862	0.102054258	0.047770451	0.08240773
UKv4_A_23_P44177	0.398285609	0.272193861	0.096037022	0.23420023	0.199949911
UKv4_A_23_P150555	-0.548721687	-0.516058724	-0.772785009	-0.744330225	-0.781335818
UKv4_A_23_P56347	-1.855610931	-2.097353623	-2.235976248	-1.712620595	-1.826547997
UKv4_A_23_P258748	-0.88367398	-0.808574331	-0.994754162	-1.016294829	-0.95691261
UKv4_A_23_P375549	0.620415231	0.746034933	0.46943995	0.676330949	0.675126699
UKv4_A_32_P192823	0.430246705	0.405964157	0.212035962	0.319735056	0.391434667
UKv4_A_24_P356916	-0.234863717	-0.446949773	0.345083738	-0.176306698	0.634473012
UKv4_A_23_P409449	0.016670114	-0.330285654	-0.438494116	-0.205521058	-0.143838875
UKv4_A_23_P39517	0.302082707	0.148687271	0.210364508	0.4579762	0.45742326
UKv4_A_24_P680657	-0.933533291	-1.278994168	-1.805075287	-1.698465183	-0.893869937
UKv4_A_23_P130444	-0.365904214	-0.514005983	-0.911181439	-0.601872575	-0.579834936
UKv4_A_23_P164057	1.580206965	1.180531801	1.565579789	1.83918293	1.761287156
UKv4_A_24_P409985	-0.556711961	-0.427448733	-0.638734361	-0.238349565	-0.224262473
UKv4_A_23_P89902	0.81857403	1.02383923	0.560701364	0.909744647	0.761442135
UKv4_A_24_P756766	-1.918893902	-1.310469532	-2.016012841	-1.73731727	-1.627993034
UKv4_A_23_P387630	-0.2227185	-0.411711051	-0.415428044	-0.18443853	-0.024529142
UKv4_A_23_P33868	-1.918893902	-2.070667988	-0.67584065	-1.742437312	-0.372147623
UKv4_A_23_P167497	-1.356698211	-0.709700635	-1.273552767	-1.07141058	-1.002279768
UKv4_A_23_P356565	1.259956776	1.220218129	0.973550617	1.168758556	1.101695818
UKv4_A_24_P786388	-0.876003317	-0.222516746	-0.888115367	-0.841309851	-0.986666396
UKv4_A_23_P65877	-0.687752457	-0.822943519	-1.179951317	-0.847032252	-0.820516545
UKv4_A_23_P420209	-1.31674684	-0.96595115	-0.97168809	-1.241576695	-1.035568657
UKv4_A_23_P71774	-0.702454562	-0.708332141	-0.831285915	-0.810288418	-0.790173576
UKv4_A_23_P140423	1.438938917	1.433018957	1.315864491	1.422953602	1.422506433
UKv4_A_24_P184769	0.57055592	0.423754579	0.129131821	0.424244156	0.510155216
UKv4_A_23_P35809	-0.366543436	-0.175987947	-0.457882988	-0.364543551	-0.368907112
UKv4_A_23_P156402	-0.0274362	0.423070332	-0.115569113	-0.000418183	-0.070780076
UKv4_A_23_P50146	0.129812396	0.21471711	-0.009933191	-0.061256334	-0.084920488
UKv4_A_23_P397371	0.849256683	1.011864907	0.764284518	0.766684639	0.823011849
UKv4_A_23_P145074	1.652119432	1.493916943	1.264383694	1.477466994	1.120844294
UKv4_A_23_P92517	-1.903552576	-1.851708937	-1.668350312	-1.703284047	-1.868969235
UKv4_A_23_P365738	0.175516765	0.260903785	0.913378256	-0.100409599	0.595881469
UKv4_A_23_P105705	-1.226616548	-0.480477878	-1.11376172	-1.038883252	-0.926569641
UKv4_A_23_P1452	-1.275836637	-0.792494526	-1.017485943	-0.716019402	-0.6688017
UKv4_A_32_P74955	0.715339688	0.831223689	0.801390807	0.8302334	0.705175076
UKv4_A_23_P78944	-0.107338941	0.814117513	0.961516145	0.877518498	0.87338707
UKv4_A_23_P256158	0.517180888	0.076157085	1.381051216	0.57152067	1.121433478
UKv4_A_23_P137984	0.863958787	0.687531812	0.680711794	0.681149813	1.271969956
UKv4_A_23_P20437	0.681141314	0.732007869	0.569392927	0.728736089	0.715780386
UKv4_A_23_P20648	1.18548742	1.056340964	0.980905016	1.148278386	1.195081461
UKv4_A_23_P81018	-1.816298782	-0.926606945	-1.541319772	-1.544562733	-1.425019192
UKv4_A_23_P38181	1.359675397	1.119633815	0.961516145	1.095572068	1.025691099
UKv4_A_23_P325726	-1.081513169	-0.538638876	-0.887446785	-0.413635722	-0.534467778
UKv4_A_23_P104188	-1.602159434	-1.126749203	-1.44303825	-1.074723549	-0.782219594
UKv4_A_23_P157352	1.081613856	0.943782326	0.945135891	0.957029744	1.001829153
UKv4_A_23_P47616	-0.362708104	-0.442502167	-0.146658166	0.116740434	0.297754433
UKv4_A_23_P357374	0.046713545	0.229086298	-0.081137151	0.035120935	0.045289146
UKv4_A_23_P26557	1.342096794	1.306775379	0.890980766	1.092259099	1.27108618
UKv4_A_23_P93282	0.634158502	1.078921116	0.830139824	0.51038134	0.623278519
UKv4_A_23_P126836	-0.388276981	-0.460976837	-0.679852141	-0.520855433	0.121588457
UKv4_A_23_P5258	0.031372218	-0.023058735	-0.26800576	-0.339846876	-0.47378184
UKv4_A_24_P35228	-1.893644636	-1.968373057	-2.185164033	-1.689429814	-1.847169432
UKv4_A_23_P158118	-1.8984388	-1.120933103	-1.303638947	-1.689429814	-1.48865105
UKv4_A_23_P42116	0.752734171	0.701216752	0.799719352	0.883240898	0.921110963
UKv4_A_23_P41424	0.351942018	-0.021005994	0.048567715	0.172157363	0.446228767
UKv4_A_23_P38732	0.907425879	1.111080727	0.88128633	1.129605291	1.248697193
UKv4_A_24_P753476	0.110316127	-0.469187802	-0.278703069	0.235404946	0.214384916
UKv4_A_24_P366749	-0.542968689	-0.327890789	-0.247948307	-0.455499598	-0.234278598
UKv4_A_23_P388900	0.446227254	0.040918363	0.198664326	-0.367555341	0.53195502
UKv4_A_24_P301501	-0.534339193	0.466177896	-0.153343984	0.146255972	0.088299568
UKv4_A_23_P77455	1.637097717	1.866489454	1.538502226	1.65907791	1.580407709
UKv4_A_23_P25019	0.96399702	0.91880731	1.038737341	0.836256979	1.010372319
UKv4_A_23_P337278	-1.918893902	-0.933791539	-1.762954635	-1.747557355	-1.891947406
UKv4_A_23_P24311	-1.021745918	-0.516058724	-0.996425617	-0.570549962	-0.594564533
UKv4_A_32_P72492	-1.596726048	-1.116485497	-1.754931653	-1.752677397	-1.689268156
UKv4_A_24_P605612	0.214189692	0.082999556	-0.120917767	0.735964384	0.992696803
UKv4_A_23_P252740	0.609868069	0.224296569	0.574741581	0.4579762	0.540203594
UKv4_A_23_P105002	1.09280024	0.78366852	0.162226619	0.633262358	0.279489733
UKv4_A_23_P16754	-1.322180227	-0.622459138	-1.064286668	-0.60337847	-0.804608581
UKv4_A_23_P67339	-0.293352524	-0.467819308	-0.354921393	-0.090470693	0.446228767
UKv4_A_23_P96350	1.105584679	1.306433255	1.09824112	1.18502222	1.235145964
UKv4_A_23_P171336	0.071003978	0.112764302	-0.002578791	0.04505984	0.01082189
UKv4_A_24_P6903	0.798118928	1.002285448	0.807742334	0.824209821	0.836563078
UKv4_A_23_P360354	-1.229173435	-1.274546563	-1.366485635	-1.525588458	-1.308655378
UKv4_A_24_P254705	-0.194592735	0.008074505	0.295274395	0.033916219	0.37346456
UKv4_A_23_P30950	-1.417743906	-1.889684648	-2.235976248	-1.689429814	-1.847169432
UKv4_A_23_P169423	1.634540829	1.767273634	1.62240924	1.736179725	1.720338878
UKv4_A_24_P34611	-0.972206218	-0.038112169	-0.371635937	-0.586211269	-0.124690399
UKv4_A_23_P47691	-0.173818022	-0.188304394	-0.386344737	-0.501278801	-0.253427074
UKv4_A_32_P36694	0.968471574	0.747061304	0.370824136	1.039251601	0.682196905
UKv4_A_23_P88046	1.25164689	1.382384676	1.312855873	1.24887216	1.298777821
UKv4_A_23_P119857	0.921169151	0.655372201	0.66032005	0.577544249	0.970307816
UKv4_A_23_P152428	-1.160457078	-0.807205837	-0.963330818	-1.418669926	-1.299817621
UKv4_A_23_P99226	0.341394856	0.246876721	-0.013610391	0.365815437	0.083586097
UKv4_A_23_P1173	-1.903552576	-1.189015683	-1.567394462	-1.131044015	-1.174026865
UKv4_A_23_P161331	-1.893644636	-1.596826916	-2.058802075	-1.65870956	-1.282731288
UKv4_A_23_P122600	-1.318025284	-0.715516735	-1.07264394	-0.633797545	-0.690012319
UKv4_A_23_P48784	-0.945358897	-0.75109758	-1.213380406	-0.756377383	-0.889156466
UKv4_A_23_P86874	0.902951325	1.044708764	0.950484545	0.938657827	0.901078712
UKv4_A_23_P116642	0.454217528	0.746377057	0.702440702	0.767588176	1.015674974
UKv4_A_23_P63096	-1.201686892	-1.066535464	-0.935584674	-0.836189809	-0.737736212
UKv4_A_23_P58671	-0.836691168	-1.082957393	-0.985059726	-0.716922939	-0.817570626
UKv4_A_23_P56091	-0.06387185	-0.017242635	-0.03199639	-0.092880125	-0.089044775
UKv4_A_32_P14762	-0.517080201	-0.130827643	-0.231902344	-0.72234416	-0.557151357
UKv4_A_23_P43476	0.314547535	0.583526262	0.24847367	0.721507794	0.473920409
UKv4_A_23_P153351	0.432483982	0.391594969	0.078988187	0.632057642	0.306886783
UKv4_A_23_P327426	0.951532192	1.384437417	1.087209521	1.163939693	1.18123564
UKv4_A_24_P216294	0.689131589	0.77682605	0.760607318	0.863363086	1.169157371
UKv4_A_23_P140760	-0.775006251	0.22737568	-0.333861066	-0.238048386	-0.258729729
UKv4_A_23_P257014	-0.006341876	-0.186593776	-0.549144402	-0.233530701	-0.13234979
UKv4_A_23_P10356	0.389656112	-0.420606262	-1.964532043	-0.662710725	-0.480262863
UKv4_A_32_P99019	-0.968051275	-0.542402235	-0.896138349	-0.981960428	-0.79989511
UKv4_A_23_P131428	-1.799679012	-0.064113557	-0.296754777	-0.397372058	-0.143249691
UKv4_A_24_P400324	1.177816757	0.79530072	1.37904547	1.376270862	1.706493057
UKv4_A_23_P168898	2.777469647	2.642767716	2.975618776	2.636704828	2.776450958
UKv4_A_24_P323148	-0.561186514	-0.489715213	0.169246728	0.582965471	0.296870657
UKv4_A_23_P64173	0.651737105	0.094289632	-0.381330373	0.03632565	0.040870267
UKv4_A_23_P74843	1.111018065	1.410096681	1.12431581	1.199779989	1.390395913
UKv4_A_23_P41327	0.539234045	0.60473792	0.622545179	0.596518524	0.824779401
UKv4_A_23_P89431	1.383006998	1.294116809	0.513900639	1.182913967	1.076360912
UKv4_A_23_P98015	0.473713797	0.503811483	0.486488785	0.449844368	0.680723946
UKv4_A_23_P51069	2.007207216	2.102554681	2.019881112	2.056634142	2.06206552
UKv4_A_23_P64232	0.629683949	0.723796905	0.77264179	0.721808973	0.868084415
UKv4_A_23_P254664	-1.908666351	-1.014532689	-0.7804737	-0.892510275	-1.042049679
UKv4_A_23_P26154	-1.589055384	-1.20714823	-1.401251888	-1.147608858	-1.092719492
UKv4_A_23_P116902	-0.132268597	-0.289572955	-1.030523288	-0.067279913	-0.7892898
